,locus_tag,product,5GB1_vial_wLa_TR3,5GB1_vial_woLa_TR2
2668,MBURv2_130763,conserved exported protein of unknown function,36.0,53.0
2669,MBURv2_130764,protein of unknown function,15.0,26.0
2670,MBURv2_130765,conserved protein of unknown function,31.0,29.0
2671,MBURv2_130766,Metallophosphoesterase,21.0,44.0
2672,MBURv2_130767,L-glutamine:D-fructose-6-phosphate aminotransferase,133.0,94.0
2673,MBURv2_130768,fused N-acetyl glucosamine-1-phosphate uridyltransferase ; glucosamine-1-phosphate acetyl transferase,117.0,127.0
2674,MBURv2_130769,"F1 sector of membrane-bound ATP synthase, epsilon subunit",1303.0,1337.0
2675,MBURv2_130770,"F1 sector of membrane-bound ATP synthase, beta subunit",654.0,622.0
2676,MBURv2_130771,"F1 sector of membrane-bound ATP synthase, gamma subunit",450.0,393.0
2677,MBURv2_130772,"F1 sector of membrane-bound ATP synthase, alpha subunit",428.0,440.0
2678,MBURv2_130773,ATP synthase subunit delta,605.0,674.0
2679,MBURv2_130774,"F0 sector of membrane-bound ATP synthase, subunit b",983.0,958.0
2680,MBURv2_130775,ATP synthase subunit c,1021.0,862.0
2681,MBURv2_130776,"F0 sector of membrane-bound ATP synthase, subunit a",407.0,379.0
2682,MBURv2_130777,ATP synthase protein I,298.0,293.0
2683,MBURv2_130778,chromosome partitioning protein,98.0,113.0
2684,MBURv2_130779,chromosome partitioning protein,92.0,82.0
2685,MBURv2_130780,"methyltransferase, SAM-dependent methyltransferase, glucose-inhibited cell-division protein",107.0,88.0
2686,MBURv2_130781,glucose-inhibited cell-division protein,137.0,123.0
2687,MBURv2_130782,protein of unknown function,177.0,139.0
2688,MBURv2_130783,"Transcriptional regulator, TraR/DksA family",339.0,388.0
2689,MBURv2_130784,putative methanol dehydrogenase regulatory protein,38.0,72.0
2690,MBURv2_130785,conserved protein of unknown function,13.0,16.0
2691,MBURv2_130786,conserved membrane protein of unknown function,13.0,10.0
2692,MBURv2_130787,conserved protein of unknown function,146.0,184.0
2693,MBURv2_130788,conserved protein of unknown function,118.0,117.0
2694,MBURv2_130789,putative acetyltransferase,93.0,81.0
2695,MBURv2_130790,protein of unknown function,26.0,66.0
2696,MBURv2_130791,Endonuclease/exonuclease/phosphatase family protein,5.0,32.0
2697,MBURv2_130792,conserved protein of unknown function,15.0,18.0
2698,MBURv2_130793,protein of unknown function,17.0,17.0
2699,MBURv2_130794,conserved protein of unknown function,8.0,10.0
2700,MBURv2_130795,conserved protein of unknown function,42.0,69.0
2701,MBURv2_130796,"ATPase, AAA_4 family",29.0,28.0
2702,MBURv2_130797,putative Restriction modification system DNA specificity domain-containing protein,32.0,27.0
2703,MBURv2_130798,N-6 DNA methylase,20.0,32.0
2704,MBURv2_130799,HsdR1,29.0,27.0
2705,MBURv2_130800,"Sigma54 specific transcriptional regulator, Fis family",15.0,22.0
2706,MBURv2_130801,DNA helicase and single-stranded DNA-dependent ATPase,22.0,20.0
2707,MBURv2_130802,conserved protein of unknown function,312.0,260.0
2708,MBURv2_130803,protein of unknown function,20.0,12.0
2709,MBURv2_130804,protein of unknown function,0.0,0.0
2710,MBURv2_130805,protein of unknown function,48.0,43.0
2711,MBURv2_130806,Peptidase S8 and S53 subtilisin kexin sedolisin,1064.0,940.0
2712,MBURv2_130807,Bile acid transporter family protein,39.0,34.0
2713,MBURv2_130808,VacJ family lipoprotein,409.0,537.0
2714,MBURv2_130809,Sodium/hydrogen exchanger,246.0,247.0
2715,MBURv2_130810,protein of unknown function,411.0,494.0
2716,MBURv2_130811,"Propeptide, PepSY amd peptidase M4",428.0,612.0
2717,MBURv2_130812,putative TonB-dependent receptor,19.0,108.0
2718,MBURv2_130813,Ferrochelatase,96.0,72.0
2719,MBURv2_130814,Pentapeptide repeat protein,102.0,116.0
2720,MBURv2_130815,conserved protein of unknown function,52.0,50.0
2721,MBURv2_130816,dITP/XTP pyrophosphatase,153.0,120.0
2722,MBURv2_130817,"ribonuclease PH (RNase PH), tRNA nucleotidyltransferase",47.0,60.0
2723,MBURv2_130818,Protein kinase,54.0,60.0
2724,MBURv2_130819,conserved hypothetical protein,88.0,80.0
2725,MBURv2_130820,conserved protein of unknown function,32.0,28.0
2726,MBURv2_130821,putative acyl carrier protein,64.0,92.0
2727,MBURv2_130822,putative acyl carrier protein (ACP),41.0,76.0
2728,MBURv2_130823,conserved hypothetical protein; putative membrane protein,26.0,32.0
2729,MBURv2_130824,AMP-dependent synthetase and ligase,35.0,31.0
2730,MBURv2_130825,conserved hypothetical protein; putative glycosyl transferase (group 2 family protein),23.0,23.0
2731,MBURv2_130826,Lipid A biosynthesis acyltransferase,13.0,19.0
2732,MBURv2_130827,histidine ammonia-lyase protein (Histidase),21.0,22.0
2733,MBURv2_130828,conserved protein of unknown function,0.0,4.0
2734,MBURv2_130829,conserved hypothetical protein,16.0,29.0
2735,MBURv2_130830,"putative TPR domain protein, component of TonB system",9.0,9.0
2736,MBURv2_130831,putative TonB-like protein,25.0,6.0
2737,MBURv2_130832,Biopolymer transport protein exbD2,8.0,11.0
2738,MBURv2_130833,MotA/TolQ/ExbB proton channel,30.0,11.0
2739,MBURv2_130834,MotA/TolQ/ExbB proton channel,14.0,17.0
2740,MBURv2_130835,conserved exported protein of unknown function,25.0,18.0
2741,MBURv2_130836,protein of unknown function,12.0,7.0
2742,MBURv2_130837,Plasmid stability protein StbB,19.0,27.0
2743,MBURv2_130838,conserved protein of unknown function,27.0,39.0
2744,MBURv2_130839,Propeptide PepSY amd peptidase M4,6.0,7.0
2745,MBURv2_130840,conserved membrane protein of unknown function,16.0,8.0
2746,MBURv2_130841,TonB-dependent receptor protein,47.0,32.0
2747,MBURv2_130842,conserved protein of unknown function,21.0,10.0
2748,MBURv2_130843,"putative Protein FecR, ferric citrate sensor",24.0,38.0
2749,MBURv2_130844,"RNA polymerase, sigma-24 subunit, ECF subfamily",25.0,10.0
2750,MBURv2_130845,protein of unknown function,0.0,13.0
2751,MBURv2_130846,"RNA polymerase sigma factor, sigma-70 family",11.0,10.0
2752,MBURv2_130847,"Fe2+-dicitrate sensor, membrane component",11.0,12.0
2753,MBURv2_130848,conserved protein of unknown function,19.0,36.0
2754,MBURv2_130849,TonB-dependent receptor protein,7.0,9.0
2755,MBURv2_130850,protein of unknown function,4.0,0.0
2756,MBURv2_130851,putative iron-regulated membrane protein,18.0,31.0
2757,MBURv2_130852,protein of unknown function,122.0,41.0
2758,MBURv2_130853,transposase (fragment),28.0,45.0
2759,MBURv2_130854,conserved protein of unknown function,62.0,62.0
2760,MBURv2_130855,protein of unknown function,28.0,21.0
2761,MBURv2_130856,"All-trans-retinol 13,14-reductase",32.0,21.0
2762,MBURv2_130857,conserved protein of unknown function,35.0,51.0
2763,MBURv2_130858,conserved exported protein of unknown function,96.0,81.0
2764,MBURv2_130859,mechanosensitive channel,781.0,673.0
2765,MBURv2_130860,ATP-dependent zinc metalloprotease FtsH,70.0,85.0
2766,MBURv2_130861,conserved protein of unknown function,53.0,26.0
2767,MBURv2_130862,conserved membrane protein of unknown function,36.0,41.0
2768,MBURv2_130863,DNA/RNA non-specific endonuclease,23.0,15.0
2769,MBURv2_130864,Ferritin Dps family protein,375.0,265.0
2770,MBURv2_130865,"fumarate hydratase (fumarase C),aerobic Class II",46.0,51.0
2771,MBURv2_130866,conserved protein of unknown function,10.0,17.0
2772,MBURv2_130867,Rubredoxin-type Fe(Cys)4 protein,15.0,14.0
2773,MBURv2_130868,putative ATPase,60.0,77.0
2774,MBURv2_130869,HAMP domain protein,19.0,16.0
2775,MBURv2_130870,SagB-type dehydrogenase domain protein,21.0,23.0
2776,MBURv2_130871,conserved protein of unknown function,26.0,0.0
2777,MBURv2_130872,conserved exported protein of unknown function,23.0,36.0
2778,MBURv2_130873,conserved protein of unknown function,28.0,24.0
2779,MBURv2_130874,tRNA-splicing ligase RtcB,27.0,32.0
2780,MBURv2_130875,conserved protein of unknown function,9.0,37.0
2781,MBURv2_130876,putative sensory transduction system regulatory protein,46.0,47.0
2782,MBURv2_130877,conserved protein of unknown function,126.0,160.0
2783,MBURv2_130878,conserved protein of unknown function,55.0,39.0
2784,MBURv2_130879,conserved protein of unknown function,47.0,52.0
2785,MBURv2_130880,putative 1-phosphofructokinase,23.0,25.0
2786,MBURv2_130881,3-oxoacyl-[acyl-carrier-protein] synthase II,18.0,23.0
2787,MBURv2_130882,3-oxoacyl-[acyl-carrier-protein] reductase,26.0,21.0
2788,MBURv2_130883,Beta-hydroxyacyl-(Acyl-carrier-protein) dehydratase FabA/FabZ,28.0,28.0
2789,MBURv2_130884,putative 3-oxoacyl-[acyl-carrier-protein] synthase (Beta-ketoacyl-ACP synthase),37.0,27.0
2790,MBURv2_130885,putative oxidoreductase protein; putative dehydrogenase (flavoprotein),46.0,47.0
2791,MBURv2_130886,conserved protein of unknown function,66.0,101.0
2792,MBURv2_130887,conserved protein of unknown function,50.0,52.0
2793,MBURv2_130888,putative Amino acid adenyltransferase,43.0,18.0
2794,MBURv2_130889,Acyl-CoA dehydrogenase domain protein,21.0,26.0
2795,MBURv2_130890,conserved protein of unknown function,45.0,34.0
2796,MBURv2_130891,conserved exported protein of unknown function,18.0,11.0
2797,MBURv2_130892,sulfate transporter subunit ; periplasmic-binding component of ABC superfamily,17.0,17.0
2798,MBURv2_130893,sulfate/thiosulfate transporter subunit ; membrane component of ABC superfamily,1.0,7.0
2799,MBURv2_130894,sulfate/thiosulfate transporter subunit ; membrane component of ABC superfamily,10.0,9.0
2800,MBURv2_130895,sulfate/thiosulfate transporter subunit ; ATP-binding component of ABC superfamily,31.0,26.0
2801,MBURv2_130896,Predicted esterase of the alpha/beta hydrolase fold,16.0,21.0
2802,MBURv2_130897,conserved protein of unknown function,32.0,25.0
2803,MBURv2_130898,HTH-type transcriptional regulator CysB,31.0,26.0
2804,MBURv2_130899,conserved membrane protein of unknown function,85.0,124.0
2805,MBURv2_130900,conserved membrane protein of unknown function,65.0,67.0
2806,MBURv2_130901,putative membrane protein,116.0,113.0
2807,MBURv2_130902,putative membrane protein,95.0,110.0
2808,MBURv2_130903,conserved protein of unknown function,56.0,35.0
2809,MBURv2_130904,conserved protein of unknown function,77.0,54.0
2810,MBURv2_130905,conserved exported protein of unknown function,503.0,505.0
2811,MBURv2_130906,Aspartate kinase,490.0,271.0
2812,MBURv2_130907,Alpha/beta hydrolase fold protein,143.0,95.0
2813,MBURv2_130908,Peptidase M14 carboxypeptidase A,61.0,54.0
2814,MBURv2_130909,conserved protein of unknown function,250.0,205.0
2815,MBURv2_130910,protein of unknown function,13.0,27.0
2816,MBURv2_130911,conserved exported protein of unknown function,230.0,183.0
2817,MBURv2_130912,conserved protein of unknown function,15.0,43.0
2818,MBURv2_130913,conserved protein of unknown function,22.0,20.0
2819,MBURv2_130914,CDP-diacylglycerol/serine O-phosphatidyltransferase,18.0,17.0
2820,MBURv2_130915,putative SNARE associated Golgi protein-related protein,18.0,14.0
2821,MBURv2_130916,Inorganic pyrophosphatase,111.0,77.0
2822,MBURv2_130917,Alkaline phosphatase-like protein,19.0,22.0
2823,MBURv2_130918,protein of unknown function,12.0,14.0
2824,MBURv2_130919,putative Bacterial type II secretion system protein E,16.0,21.0
2825,MBURv2_130920,putative toxin secretion ABC transporter ATP-binding protein,41.0,38.0
2826,MBURv2_130921,Secretion protein HlyD,41.0,44.0
2827,MBURv2_130922,Outer membrane efflux protein,35.0,36.0
2828,MBURv2_130923,conserved protein of unknown function,98.0,76.0
2829,MBURv2_130924,putative NAD(P)-binding domain enzyme,78.0,69.0
2830,MBURv2_130925,conserved protein of unknown function,31.0,45.0
2831,MBURv2_130926,conserved protein of unknown function,17.0,13.0
2832,MBURv2_130927,Periplasmic molybdate-binding protein/domain,18.0,9.0
2833,MBURv2_130928,NADH dehydrogenase (Ubiquinone) 24 kDa subunit,932.0,858.0
2834,MBURv2_130929,"NADH:ubiquinone oxidoreductase, NADH-binding (51 kD) subunit",762.0,646.0
2835,MBURv2_130930,"Formate dehydrogenase, alpha subunit, archaeal-type",979.0,962.0
2836,MBURv2_130931,Protein FdhD homolog,662.0,568.0
2837,MBURv2_130932,"NAD-linked formate dehydrogenase, molybdenum containing, delta subunit",396.0,390.0
2838,MBURv2_130933,conserved protein of unknown function,0.0,0.0
2839,MBURv2_130934,conserved protein of unknown function,2.0,4.0
2840,MBURv2_130935,putative K(+)-stimulated pyrophosphate-energized sodium pump,142.0,138.0
2841,MBURv2_130936,conserved exported protein of unknown function,58.0,49.0
2842,MBURv2_130937,Alpha/beta fold family hydrolase,40.0,60.0
2843,MBURv2_130938,conserved protein of unknown function,75.0,48.0
2844,MBURv2_130939,conserved membrane protein of unknown function,136.0,120.0
2845,MBURv2_130940,conserved protein of unknown function,116.0,116.0
2846,MBURv2_130941,Helicase IV,29.0,35.0
2847,MBURv2_130942,protein of unknown function,27.0,21.0
2848,MBURv2_130943,SEC-C motif domain protein,37.0,57.0
2849,MBURv2_130944,conserved protein of unknown function,7.0,4.0
2850,MBURv2_130945,LexA repressor,11.0,8.0
2851,MBURv2_130946,Protein ImpA (modular protein),15.0,5.0
2852,MBURv2_130947,exported protein of unknown function,151.0,111.0
2853,MBURv2_130948,protein of unknown function,84.0,62.0
2854,MBURv2_130949,protein of unknown function,26.0,27.0
2855,MBURv2_130950,protein of unknown function,41.0,32.0
2856,MBURv2_130951,conserved protein of unknown function,94.0,84.0
2857,MBURv2_130952,"Transcriptional regulator, XRE family",13.0,15.0
2858,MBURv2_130953,conserved protein of unknown function,27.0,19.0
2859,MBURv2_130954,239AB,15.0,24.0
2860,MBURv2_130955,conserved protein of unknown function,19.0,27.0
2861,MBURv2_130956,Phospholipase D/Transphosphatidylase,24.0,12.0
2862,MBURv2_130957,conserved protein of unknown function,36.0,27.0
2863,MBURv2_130958,Helicase domain protein,31.0,32.0
2864,MBURv2_130959,conserved protein of unknown function,45.0,43.0
2865,MBURv2_130960,protein of unknown function,94.0,102.0
2866,MBURv2_130961,transposase,0.0,0.0
2867,MBURv2_130962,conserved protein of unknown function,54.0,54.0
2868,MBURv2_130963,Helicase domain protein,76.0,68.0
2869,MBURv2_130964,putative very short patch repair protein,67.0,49.0
2870,MBURv2_130965,Modification methylase HgiDII,115.0,118.0
2871,MBURv2_130966,putative transcriptional regulator,151.0,80.0
2872,MBURv2_130967,WGR (fragment),5.0,3.0
2873,MBURv2_130968,protein of unknown function,10.0,14.0
2874,MBURv2_130969,protein of unknown function,19.0,22.0
2875,MBURv2_130970,conserved protein of unknown function,19.0,31.0
2876,MBURv2_130971,protein of unknown function,0.0,11.0
2877,MBURv2_130972,protein of unknown function,8.0,31.0
2878,MBURv2_130973,protein of unknown function,29.0,42.0
2879,MBURv2_130974,conserved protein of unknown function,34.0,31.0
2880,MBURv2_130975,protein of unknown function,225.0,215.0
2881,MBURv2_130976,protein of unknown function,256.0,294.0
2882,MBURv2_130977,conserved protein of unknown function,499.0,504.0
2883,MBURv2_130978,exported protein of unknown function,672.0,582.0
2884,MBURv2_130979,transposase,0.0,0.0
2885,MBURv2_130980,conserved protein of unknown function,74.0,82.0
2886,MBURv2_130981,membrane protein of unknown function,84.0,94.0
2887,MBURv2_130982,conserved protein of unknown function,80.0,62.0
2888,MBURv2_130983,conserved membrane protein of unknown function,101.0,99.0
2889,MBURv2_130984,conserved exported protein of unknown function,66.0,61.0
2890,MBURv2_130985,conserved membrane protein of unknown function,161.0,124.0
2891,MBURv2_130986,conserved protein of unknown function,346.0,306.0
2892,MBURv2_130987,conserved protein of unknown function,16.0,14.0
2893,MBURv2_130988,"DNA polymerase V, subunit D",0.0,3.0
2894,MBURv2_130989,"DNA polymerase V, subunit C",0.0,4.0
2895,MBURv2_130990,conserved protein of unknown function,17.0,20.0
2896,MBURv2_130991,conserved protein of unknown function,31.0,27.0
2897,MBURv2_130992,conserved protein of unknown function,0.0,15.0
2898,MBURv2_130993,conserved protein of unknown function,11.0,0.0
2899,MBURv2_130994,Ycg4D,23.0,21.0
2900,MBURv2_130995,putative membrane-bound metal-dependent hydrolase,17.0,22.0
2901,MBURv2_130996,conserved protein of unknown function,12.0,9.0
2902,MBURv2_130997,ATPase,5.0,5.0
2903,MBURv2_130998,conserved exported protein of unknown function,0.0,5.0
2904,MBURv2_130999,conserved protein of unknown function,0.0,0.0
2905,MBURv2_131000,conserved protein of unknown function,0.0,0.0
2906,MBURv2_140001,transposase (fragment),17.0,25.0
2907,MBURv2_140002,exported protein of unknown function,286.0,239.0
2908,MBURv2_150001,putative reverse transcriptase,0.0,0.0
2909,MBURv2_150002,protein of unknown function,28.0,15.0
2910,MBURv2_150003,GCN5-related N-acetyltransferase,27.0,21.0
2911,MBURv2_150004,ATPase (fragment),6.0,0.0
2912,MBURv2_150005,conserved exported protein of unknown function,0.0,0.0
2913,MBURv2_150006,conserved protein of unknown function,0.0,0.0
2914,MBURv2_150007,conserved protein of unknown function,130.0,89.0
2915,MBURv2_150008,conserved protein of unknown function,74.0,49.0
2916,MBURv2_150009,conserved exported protein of unknown function,53.0,47.0
2917,MBURv2_150010,putative Fimbrial protein pilin,126.0,151.0
2918,MBURv2_150011,conserved protein of unknown function,41.0,31.0
2919,MBURv2_150012,Glyoxalase/bleomycin resistance protein/dioxygenase,113.0,78.0
2920,MBURv2_150013,conserved protein of unknown function,62.0,80.0
2921,MBURv2_150014,protein of unknown function,252.0,227.0
2922,MBURv2_150015,protein of unknown function,0.0,15.0
2923,MBURv2_160001,protein of unknown function,0.0,0.0
2924,MBURv2_160002,conserved exported protein of unknown function,0.0,0.0
2925,MBURv2_160003,conserved protein of unknown function,99.0,52.0
2926,MBURv2_160004,conserved protein of unknown function,27.0,19.0
2927,MBURv2_160005,conserved protein of unknown function,3.0,6.0
2928,MBURv2_160006,ISAtfe-like protein,37.0,36.0
2929,MBURv2_160007,conserved protein of unknown function,41.0,53.0
2930,MBURv2_160008,Site-specific recombinase XerD,110.0,81.0
2931,MBURv2_160009,Glycosyl transferase family 2,39.0,38.0
2932,MBURv2_160010,conserved exported protein of unknown function,39.0,69.0
2933,MBURv2_160011,conserved protein of unknown function,25.0,64.0
2934,MBURv2_160012,conserved exported protein of unknown function,22.0,36.0
2935,MBURv2_160013,aquaporin,86.0,73.0
2936,MBURv2_160014,conserved exported protein of unknown function,33.0,30.0
2937,MBURv2_160015,Thiopurine S-methyltransferase,53.0,37.0
2938,MBURv2_160016,Penicillin-insensitive murein endopeptidase,40.0,53.0
2939,MBURv2_160017,Phospholipid/glycerol acyltransferase,51.0,66.0
