locus_tag,product,5GB1_vial_wLa_TR3,5GB1_vial_woLa_TR2
MBURv2_130720,Rhodanese domain protein,1041,922
MBURv2_130721,heat shock protein 15,358,349
MBURv2_130722,Sulfurtransferase TusE,115,179
MBURv2_130723,Sulfur relay protein TusB/DsrH,139,103
MBURv2_130724,multidrug efflux system protein,123,98
MBURv2_130725,Flagellar brake protein YcgR,134,133
MBURv2_130726,Exodeoxyribonuclease 7 large subunit,77,71
MBURv2_130727,2'-5' RNA ligase,102,85
MBURv2_130728,conserved membrane protein of unknown function,85,80
MBURv2_130729,Diguanylate cyclase,165,169
MBURv2_130730,Thiol:disulfide interchange protein DsbA,196,234
MBURv2_130731,Cytochrome c class I,345,399
MBURv2_130732,protein of unknown function,258,300
MBURv2_130733,GTP-binding protein,63,69
MBURv2_130734,protein of unknown function,130,143
MBURv2_130735,Beta-lactamase-like protein,66,55
MBURv2_130736,putative signal transduction protein,42,31
MBURv2_130737,fused DNA polymerase I 5'->3' exonuclease ; 3'->5' polymerase ; 3'->5' exonuclease,89,85
MBURv2_130738,GTP pyrophosphokinase,135,107
MBURv2_130739,UDP-glucose 6-dehydrogenase,71,104
MBURv2_130740,Competence protein ComEA helix-hairpin-helix repeat protein,141,82
MBURv2_130741,conserved protein of unknown function,136,140
MBURv2_130742,conserved membrane protein of unknown function,86,79
MBURv2_130743,conserved protein of unknown function,149,173
MBURv2_130744,conserved exported protein of unknown function,137,124
MBURv2_130745,conserved protein of unknown function,51,65
MBURv2_130746,outer membrane lipoprotein (lipocalin),62,63
MBURv2_130747,Deoxyribodipyrimidine photo-lyase,30,44
MBURv2_130748,putative NADH dehydrogenase,73,79
MBURv2_130749,Sulfoxide reductase heme-binding subunit YedZ,74,82
MBURv2_130750,conserved protein of unknown function,31,35
MBURv2_130751,Aminoglycoside phosphotransferase,20,29
MBURv2_130752,conserved protein of unknown function,289,198
MBURv2_130753,guanylate kinase,141,143
MBURv2_130754,RNA helicase,10,14
MBURv2_130755,conserved protein of unknown function,54,34
MBURv2_130756,conserved protein of unknown function,91,78
MBURv2_130757,DEAD/H associated domain protein,9,7
MBURv2_130758,conserved protein of unknown function,422,491
MBURv2_130759,conserved protein of unknown function,128,109
MBURv2_130760,Nicotinate phosphoribosyltransferase pncB2,29,38
MBURv2_130761,Nicotinamidase,37,20
MBURv2_130762,Protein-L-isoaspartate O-methyltransferase 2,39,36
MBURv2_130763,conserved exported protein of unknown function,36,53
MBURv2_130764,protein of unknown function,15,26
MBURv2_130765,conserved protein of unknown function,31,29
MBURv2_130766,Metallophosphoesterase,21,44
MBURv2_130767,L-glutamine:D-fructose-6-phosphate aminotransferase,133,94
MBURv2_130768,fused N-acetyl glucosamine-1-phosphate uridyltransferase ; glucosamine-1-phosphate acetyl transferase,117,127
MBURv2_130769,"F1 sector of membrane-bound ATP synthase, epsilon subunit",1303,1337
MBURv2_130770,"F1 sector of membrane-bound ATP synthase, beta subunit",654,622
MBURv2_130771,"F1 sector of membrane-bound ATP synthase, gamma subunit",450,393
MBURv2_130772,"F1 sector of membrane-bound ATP synthase, alpha subunit",428,440
MBURv2_130773,ATP synthase subunit delta,605,674
MBURv2_130774,"F0 sector of membrane-bound ATP synthase, subunit b",983,958
MBURv2_130775,ATP synthase subunit c,1021,862
MBURv2_130776,"F0 sector of membrane-bound ATP synthase, subunit a",407,379
MBURv2_130777,ATP synthase protein I,298,293
MBURv2_130778,chromosome partitioning protein,98,113
MBURv2_130779,chromosome partitioning protein,92,82
MBURv2_130780,"methyltransferase, SAM-dependent methyltransferase, glucose-inhibited cell-division protein",107,88
MBURv2_130781,glucose-inhibited cell-division protein,137,123
MBURv2_130782,protein of unknown function,177,139
MBURv2_130783,"Transcriptional regulator, TraR/DksA family",339,388
MBURv2_130784,putative methanol dehydrogenase regulatory protein,38,72
MBURv2_130785,conserved protein of unknown function,13,16
MBURv2_130786,conserved membrane protein of unknown function,13,10
MBURv2_130787,conserved protein of unknown function,146,184
MBURv2_130788,conserved protein of unknown function,118,117
MBURv2_130789,putative acetyltransferase,93,81
MBURv2_130790,protein of unknown function,26,66
MBURv2_130791,Endonuclease/exonuclease/phosphatase family protein,5,32
MBURv2_130792,conserved protein of unknown function,15,18
MBURv2_130793,protein of unknown function,17,17
MBURv2_130794,conserved protein of unknown function,8,10
MBURv2_130795,conserved protein of unknown function,42,69
MBURv2_130796,"ATPase, AAA_4 family",29,28
MBURv2_130797,putative Restriction modification system DNA specificity domain-containing protein,32,27
MBURv2_130798,N-6 DNA methylase,20,32
MBURv2_130799,HsdR1,29,27
MBURv2_130800,"Sigma54 specific transcriptional regulator, Fis family",15,22
MBURv2_130801,DNA helicase and single-stranded DNA-dependent ATPase,22,20
MBURv2_130802,conserved protein of unknown function,312,260
MBURv2_130803,protein of unknown function,20,12
MBURv2_130804,protein of unknown function,0,0
MBURv2_130805,protein of unknown function,48,43
MBURv2_130806,Peptidase S8 and S53 subtilisin kexin sedolisin,1064,940
MBURv2_130807,Bile acid transporter family protein,39,34
MBURv2_130808,VacJ family lipoprotein,409,537
MBURv2_130809,Sodium/hydrogen exchanger,246,247
MBURv2_130810,protein of unknown function,411,494
MBURv2_130811,"Propeptide, PepSY amd peptidase M4",428,612
MBURv2_130812,putative TonB-dependent receptor,19,108
MBURv2_130813,Ferrochelatase,96,72
MBURv2_130814,Pentapeptide repeat protein,102,116
MBURv2_130815,conserved protein of unknown function,52,50
MBURv2_130816,dITP/XTP pyrophosphatase,153,120
MBURv2_130817,"ribonuclease PH (RNase PH), tRNA nucleotidyltransferase",47,60
MBURv2_130818,Protein kinase,54,60
MBURv2_130819,conserved hypothetical protein,88,80
MBURv2_130820,conserved protein of unknown function,32,28
MBURv2_130821,putative acyl carrier protein,64,92
MBURv2_130822,putative acyl carrier protein (ACP),41,76
MBURv2_130823,conserved hypothetical protein; putative membrane protein,26,32
MBURv2_130824,AMP-dependent synthetase and ligase,35,31
MBURv2_130825,conserved hypothetical protein; putative glycosyl transferase (group 2 family protein),23,23
MBURv2_130826,Lipid A biosynthesis acyltransferase,13,19
MBURv2_130827,histidine ammonia-lyase protein (Histidase),21,22
MBURv2_130828,conserved protein of unknown function,0,4
MBURv2_130829,conserved hypothetical protein,16,29
MBURv2_130830,"putative TPR domain protein, component of TonB system",9,9
MBURv2_130831,putative TonB-like protein,25,6
MBURv2_130832,Biopolymer transport protein exbD2,8,11
MBURv2_130833,MotA/TolQ/ExbB proton channel,30,11
MBURv2_130834,MotA/TolQ/ExbB proton channel,14,17
MBURv2_130835,conserved exported protein of unknown function,25,18
MBURv2_130836,protein of unknown function,12,7
MBURv2_130837,Plasmid stability protein StbB,19,27
MBURv2_130838,conserved protein of unknown function,27,39
MBURv2_130839,Propeptide PepSY amd peptidase M4,6,7
MBURv2_130840,conserved membrane protein of unknown function,16,8
MBURv2_130841,TonB-dependent receptor protein,47,32
MBURv2_130842,conserved protein of unknown function,21,10
MBURv2_130843,"putative Protein FecR, ferric citrate sensor",24,38
MBURv2_130844,"RNA polymerase, sigma-24 subunit, ECF subfamily",25,10
MBURv2_130845,protein of unknown function,0,13
MBURv2_130846,"RNA polymerase sigma factor, sigma-70 family",11,10
MBURv2_130847,"Fe2+-dicitrate sensor, membrane component",11,12
MBURv2_130848,conserved protein of unknown function,19,36
MBURv2_130849,TonB-dependent receptor protein,7,9
MBURv2_130850,protein of unknown function,4,0
MBURv2_130851,putative iron-regulated membrane protein,18,31
MBURv2_130852,protein of unknown function,122,41
MBURv2_130853,transposase (fragment),28,45
MBURv2_130854,conserved protein of unknown function,62,62
MBURv2_130855,protein of unknown function,28,21
MBURv2_130856,"All-trans-retinol 13,14-reductase",32,21
MBURv2_130857,conserved protein of unknown function,35,51
MBURv2_130858,conserved exported protein of unknown function,96,81
MBURv2_130859,mechanosensitive channel,781,673
MBURv2_130860,ATP-dependent zinc metalloprotease FtsH,70,85
MBURv2_130861,conserved protein of unknown function,53,26
MBURv2_130862,conserved membrane protein of unknown function,36,41
MBURv2_130863,DNA/RNA non-specific endonuclease,23,15
MBURv2_130864,Ferritin Dps family protein,375,265
MBURv2_130865,"fumarate hydratase (fumarase C),aerobic Class II",46,51
MBURv2_130866,conserved protein of unknown function,10,17
MBURv2_130867,Rubredoxin-type Fe(Cys)4 protein,15,14
MBURv2_130868,putative ATPase,60,77
MBURv2_130869,HAMP domain protein,19,16
MBURv2_130870,SagB-type dehydrogenase domain protein,21,23
MBURv2_130871,conserved protein of unknown function,26,0
MBURv2_130872,conserved exported protein of unknown function,23,36
MBURv2_130873,conserved protein of unknown function,28,24
MBURv2_130874,tRNA-splicing ligase RtcB,27,32
MBURv2_130875,conserved protein of unknown function,9,37
MBURv2_130876,putative sensory transduction system regulatory protein,46,47
MBURv2_130877,conserved protein of unknown function,126,160
MBURv2_130878,conserved protein of unknown function,55,39
MBURv2_130879,conserved protein of unknown function,47,52
MBURv2_130880,putative 1-phosphofructokinase,23,25
MBURv2_130881,3-oxoacyl-[acyl-carrier-protein] synthase II,18,23
MBURv2_130882,3-oxoacyl-[acyl-carrier-protein] reductase,26,21
MBURv2_130883,Beta-hydroxyacyl-(Acyl-carrier-protein) dehydratase FabA/FabZ,28,28
MBURv2_130884,putative 3-oxoacyl-[acyl-carrier-protein] synthase (Beta-ketoacyl-ACP synthase),37,27
MBURv2_130885,putative oxidoreductase protein; putative dehydrogenase (flavoprotein),46,47
MBURv2_130886,conserved protein of unknown function,66,101
MBURv2_130887,conserved protein of unknown function,50,52
MBURv2_130888,putative Amino acid adenyltransferase,43,18
MBURv2_130889,Acyl-CoA dehydrogenase domain protein,21,26
MBURv2_130890,conserved protein of unknown function,45,34
MBURv2_130891,conserved exported protein of unknown function,18,11
MBURv2_130892,sulfate transporter subunit ; periplasmic-binding component of ABC superfamily,17,17
MBURv2_130893,sulfate/thiosulfate transporter subunit ; membrane component of ABC superfamily,1,7
MBURv2_130894,sulfate/thiosulfate transporter subunit ; membrane component of ABC superfamily,10,9
MBURv2_130895,sulfate/thiosulfate transporter subunit ; ATP-binding component of ABC superfamily,31,26
MBURv2_130896,Predicted esterase of the alpha/beta hydrolase fold,16,21
MBURv2_130897,conserved protein of unknown function,32,25
MBURv2_130898,HTH-type transcriptional regulator CysB,31,26
MBURv2_130899,conserved membrane protein of unknown function,85,124
MBURv2_130900,conserved membrane protein of unknown function,65,67
MBURv2_130901,putative membrane protein,116,113
MBURv2_130902,putative membrane protein,95,110
MBURv2_130903,conserved protein of unknown function,56,35
MBURv2_130904,conserved protein of unknown function,77,54
MBURv2_130905,conserved exported protein of unknown function,503,505
MBURv2_130906,Aspartate kinase,490,271
MBURv2_130907,Alpha/beta hydrolase fold protein,143,95
MBURv2_130908,Peptidase M14 carboxypeptidase A,61,54
MBURv2_130909,conserved protein of unknown function,250,205
MBURv2_130910,protein of unknown function,13,27
MBURv2_130911,conserved exported protein of unknown function,230,183
MBURv2_130912,conserved protein of unknown function,15,43
MBURv2_130913,conserved protein of unknown function,22,20
MBURv2_130914,CDP-diacylglycerol/serine O-phosphatidyltransferase,18,17
MBURv2_130915,putative SNARE associated Golgi protein-related protein,18,14
MBURv2_130916,Inorganic pyrophosphatase,111,77
MBURv2_130917,Alkaline phosphatase-like protein,19,22
MBURv2_130918,protein of unknown function,12,14
MBURv2_130919,putative Bacterial type II secretion system protein E,16,21
MBURv2_130920,putative toxin secretion ABC transporter ATP-binding protein,41,38
MBURv2_130921,Secretion protein HlyD,41,44
MBURv2_130922,Outer membrane efflux protein,35,36
MBURv2_130923,conserved protein of unknown function,98,76
MBURv2_130924,putative NAD(P)-binding domain enzyme,78,69
MBURv2_130925,conserved protein of unknown function,31,45
MBURv2_130926,conserved protein of unknown function,17,13
MBURv2_130927,Periplasmic molybdate-binding protein/domain,18,9
MBURv2_130928,NADH dehydrogenase (Ubiquinone) 24 kDa subunit,932,858
MBURv2_130929,"NADH:ubiquinone oxidoreductase, NADH-binding (51 kD) subunit",762,646
MBURv2_130930,"Formate dehydrogenase, alpha subunit, archaeal-type",979,962
MBURv2_130931,Protein FdhD homolog,662,568
MBURv2_130932,"NAD-linked formate dehydrogenase, molybdenum containing, delta subunit",396,390
MBURv2_130933,conserved protein of unknown function,0,0
MBURv2_130934,conserved protein of unknown function,2,4
MBURv2_130935,putative K(+)-stimulated pyrophosphate-energized sodium pump,142,138
MBURv2_130936,conserved exported protein of unknown function,58,49
MBURv2_130937,Alpha/beta fold family hydrolase,40,60
MBURv2_130938,conserved protein of unknown function,75,48
MBURv2_130939,conserved membrane protein of unknown function,136,120
MBURv2_130940,conserved protein of unknown function,116,116
MBURv2_130941,Helicase IV,29,35
MBURv2_130942,protein of unknown function,27,21
MBURv2_130943,SEC-C motif domain protein,37,57
MBURv2_130944,conserved protein of unknown function,7,4
MBURv2_130945,LexA repressor,11,8
MBURv2_130946,Protein ImpA (modular protein),15,5
MBURv2_130947,exported protein of unknown function,151,111
MBURv2_130948,protein of unknown function,84,62
MBURv2_130949,protein of unknown function,26,27
MBURv2_130950,protein of unknown function,41,32
MBURv2_130951,conserved protein of unknown function,94,84
MBURv2_130952,"Transcriptional regulator, XRE family",13,15
MBURv2_130953,conserved protein of unknown function,27,19
MBURv2_130954,239AB,15,24
MBURv2_130955,conserved protein of unknown function,19,27
MBURv2_130956,Phospholipase D/Transphosphatidylase,24,12
MBURv2_130957,conserved protein of unknown function,36,27
MBURv2_130958,Helicase domain protein,31,32
MBURv2_130959,conserved protein of unknown function,45,43
MBURv2_130960,protein of unknown function,94,102
MBURv2_130961,transposase,0,0
MBURv2_130962,conserved protein of unknown function,54,54
MBURv2_130963,Helicase domain protein,76,68
MBURv2_130964,putative very short patch repair protein,67,49
MBURv2_130965,Modification methylase HgiDII,115,118
MBURv2_130966,putative transcriptional regulator,151,80
MBURv2_130967,WGR (fragment),5,3
MBURv2_130968,protein of unknown function,10,14
MBURv2_130969,protein of unknown function,19,22
MBURv2_130970,conserved protein of unknown function,19,31
MBURv2_130971,protein of unknown function,0,11
MBURv2_130972,protein of unknown function,8,31
MBURv2_130973,protein of unknown function,29,42
MBURv2_130974,conserved protein of unknown function,34,31
MBURv2_130975,protein of unknown function,225,215
MBURv2_130976,protein of unknown function,256,294
MBURv2_130977,conserved protein of unknown function,499,504
MBURv2_130978,exported protein of unknown function,672,582
MBURv2_130979,transposase,0,0
MBURv2_130980,conserved protein of unknown function,74,82
MBURv2_130981,membrane protein of unknown function,84,94
MBURv2_130982,conserved protein of unknown function,80,62
MBURv2_130983,conserved membrane protein of unknown function,101,99
MBURv2_130984,conserved exported protein of unknown function,66,61
MBURv2_130985,conserved membrane protein of unknown function,161,124
MBURv2_130986,conserved protein of unknown function,346,306
MBURv2_130987,conserved protein of unknown function,16,14
MBURv2_130988,"DNA polymerase V, subunit D",0,3
MBURv2_130989,"DNA polymerase V, subunit C",0,4
MBURv2_130990,conserved protein of unknown function,17,20
